epoch,avg_loss,test_mse,epoch_time_s,wall_time_s,lr
512,0.03014841,0.02998428,0.172,92.409,0.001354
513,0.02998279,0.02995545,0.172,92.588,0.001353
514,0.02988337,0.03002760,0.172,92.770,0.001353
515,0.03017348,0.03004259,0.171,92.949,0.001352
516,0.03015389,0.03010205,0.172,93.129,0.001351
517,0.02999822,0.02979799,0.172,93.308,0.001351
518,0.02984198,0.02987760,0.173,93.491,0.001350
519,0.02996009,0.03028812,0.172,93.671,0.001350
520,0.03009890,0.03008260,0.172,93.850,0.001349
521,0.02993280,0.02984455,0.171,94.028,0.001349
522,0.02981823,0.02991919,0.172,94.208,0.001348
523,0.02979167,0.02979327,0.172,94.387,0.001348
524,0.02998981,0.03028028,0.172,94.569,0.001347
525,0.02989853,0.02993492,0.171,94.747,0.001346
526,0.02984591,0.03001887,0.171,94.926,0.001346
527,0.02988144,0.02999001,0.172,95.105,0.001345
528,0.02998068,0.02997814,0.173,95.286,0.001345
529,0.02975672,0.02983721,0.172,95.465,0.001344
530,0.03052357,0.03094798,0.171,95.643,0.001344
531,0.03079040,0.03074382,0.172,95.822,0.001343
532,0.03045907,0.03020005,0.171,96.001,0.001342
533,0.02995341,0.02998834,0.172,96.181,0.001342
534,0.02991054,0.02985371,0.171,96.359,0.001341
535,0.02981511,0.02980417,0.171,96.538,0.001341
536,0.02982646,0.02985276,0.172,96.717,0.001340
537,0.02967959,0.02981138,0.171,96.895,0.001339
538,0.02985858,0.03013517,0.172,97.074,0.001339
539,0.03012714,0.03035412,0.173,97.255,0.001338
540,0.03043811,0.03050398,0.171,97.433,0.001338
541,0.03016378,0.02992647,0.171,97.612,0.001337
542,0.02985446,0.03008207,0.173,97.792,0.001337
543,0.02990854,0.03000692,0.171,97.970,0.001336
544,0.02984918,0.02990804,0.172,98.150,0.001335
545,0.02973469,0.02994301,0.172,98.329,0.001335
546,0.02978450,0.02982525,0.171,98.507,0.001334
547,0.02971929,0.02988831,0.172,98.687,0.001334
548,0.02982832,0.03022408,0.171,98.865,0.001333
549,0.02992823,0.03049897,0.171,99.043,0.001332
550,0.03069870,0.03018588,0.172,99.222,0.001332
551,0.03014209,0.03022984,0.171,99.401,0.001331
552,0.03005211,0.03006424,0.171,99.579,0.001331
553,0.03019478,0.03010290,0.171,99.758,0.001330
554,0.02978233,0.03003131,0.172,99.937,0.001329
555,0.02982664,0.02983603,0.172,100.116,0.001329
556,0.02970793,0.02969266,0.172,100.295,0.001328
557,0.02973979,0.02997962,0.172,100.477,0.001328
558,0.02967421,0.02978819,0.171,100.655,0.001327
559,0.03001260,0.03022123,0.172,100.835,0.001326
560,0.02986336,0.02980031,0.172,101.014,0.001326
561,0.02986056,0.03015696,0.172,101.193,0.001325
562,0.03029549,0.03037657,0.172,101.372,0.001325
563,0.03022288,0.03006639,0.171,101.550,0.001324
564,0.03004422,0.03015653,0.171,101.728,0.001323
565,0.02992544,0.02991647,0.171,101.907,0.001323
566,0.02971174,0.02977624,0.171,102.085,0.001322
567,0.02975032,0.02973722,0.180,102.273,0.001322
568,0.02973876,0.02999017,0.172,102.452,0.001321
569,0.02973498,0.02979166,0.172,102.631,0.001320
570,0.02958619,0.02979176,0.172,102.810,0.001320
571,0.02960675,0.02981712,0.172,102.989,0.001319
572,0.02963182,0.02995340,0.172,103.169,0.001319
573,0.02977743,0.03014623,0.171,103.347,0.001318
574,0.02972376,0.02994759,0.171,103.526,0.001317
575,0.02969294,0.02981720,0.172,103.705,0.001317
576,0.02962762,0.02962640,0.172,103.884,0.001316
577,0.02949894,0.02969540,0.171,104.066,0.001316
578,0.02959224,0.02973140,0.171,104.244,0.001315
579,0.02954075,0.02995825,0.171,104.423,0.001314
580,0.02992751,0.03027699,0.172,104.602,0.001314
581,0.02985689,0.03002883,0.170,104.779,0.001313
582,0.02965095,0.02987074,0.171,104.958,0.001312
583,0.02963611,0.02980735,0.171,105.137,0.001312
584,0.02961897,0.02979345,0.172,105.316,0.001311
585,0.02956408,0.03000818,0.172,105.496,0.001311
586,0.03063385,0.03101763,0.171,105.674,0.001310
587,0.03120243,0.03079027,0.172,105.853,0.001309
588,0.03113003,0.03110767,0.172,106.033,0.001309
589,0.03096966,0.03074312,0.172,106.212,0.001308
590,0.03063833,0.03064134,0.171,106.390,0.001307
591,0.03039535,0.03044510,0.171,106.569,0.001307
592,0.03038566,0.03029708,0.171,106.747,0.001306
593,0.03024214,0.03049813,0.171,106.926,0.001306
594,0.03049338,0.03048401,0.172,107.105,0.001305
595,0.03024117,0.03017370,0.172,107.284,0.001304
596,0.03014787,0.03030804,0.173,107.464,0.001304
597,0.03022334,0.03051085,0.171,107.643,0.001303
598,0.03031845,0.03031195,0.171,107.821,0.001302
599,0.03011779,0.03018640,0.171,108.000,0.001302
600,0.03007090,0.03027390,0.172,108.179,0.001301
601,0.03020196,0.03029546,0.172,108.358,0.001300
602,0.03006952,0.03014530,0.172,108.537,0.001300
603,0.03001940,0.03003445,0.172,108.716,0.001299
604,0.02983111,0.02983316,0.171,108.894,0.001299
605,0.02970138,0.02999398,0.171,109.073,0.001298
606,0.02982589,0.02985284,0.178,109.258,0.001297
607,0.02984875,0.03009533,0.172,109.437,0.001297
608,0.02980543,0.03009452,0.172,109.616,0.001296
609,0.03013185,0.03053084,0.170,109.794,0.001295
610,0.03025826,0.03023906,0.171,109.972,0.001295
611,0.02985116,0.02987736,0.172,110.151,0.001294
612,0.02964150,0.02979796,0.172,110.330,0.001293
613,0.02960245,0.03001835,0.172,110.509,0.001293
614,0.02987785,0.03003390,0.171,110.688,0.001292
615,0.02982851,0.02990064,0.172,110.867,0.001291
616,0.02953955,0.02972186,0.171,111.045,0.001291
617,0.02941401,0.02977588,0.172,111.225,0.001290
618,0.02947830,0.02977271,0.171,111.403,0.001289
619,0.02950146,0.02973394,0.172,111.582,0.001289
620,0.02943059,0.02977320,0.172,111.761,0.001288
621,0.02950916,0.02990871,0.171,111.939,0.001288
622,0.02973149,0.03018791,0.171,112.118,0.001287
623,0.02980954,0.02991047,0.172,112.297,0.001286
624,0.02945882,0.02964321,0.172,112.476,0.001286
625,0.02945819,0.02992633,0.172,112.655,0.001285
626,0.02973380,0.03006650,0.172,112.834,0.001284
627,0.03046313,0.03029386,0.170,113.012,0.001284
628,0.02980286,0.02996388,0.172,113.192,0.001283
629,0.02958991,0.02978903,0.171,113.371,0.001282
630,0.02944679,0.02964846,0.171,113.549,0.001282
631,0.02952252,0.02993296,0.171,113.727,0.001281
632,0.02960479,0.02987946,0.172,113.906,0.001280
633,0.02953036,0.02954543,0.172,114.085,0.001280
634,0.02944793,0.02967296,0.172,114.268,0.001279
635,0.02945253,0.02981571,0.172,114.447,0.001278
636,0.02964662,0.02990276,0.171,114.625,0.001278
637,0.02959627,0.02976536,0.171,114.803,0.001277
638,0.02949476,0.02985023,0.171,114.982,0.001276
639,0.02948134,0.02985835,0.172,115.161,0.001276
640,0.02943575,0.02972201,0.172,115.341,0.001275
641,0.02934131,0.02950321,0.171,115.519,0.001274
642,0.02930502,0.02963798,0.172,115.701,0.001274
643,0.02938716,0.02955930,0.171,115.879,0.001273
644,0.02935960,0.02967101,0.171,116.057,0.001272
645,0.02932930,0.02966514,0.171,116.235,0.001272
646,0.02935839,0.02969116,0.171,116.413,0.001271
647,0.02938545,0.02953216,0.172,116.592,0.001270
648,0.02965163,0.02993768,0.172,116.772,0.001270
649,0.02981483,0.02988132,0.172,116.951,0.001269
650,0.02962420,0.02973050,0.172,117.130,0.001268
651,0.02955845,0.02975524,0.173,117.310,0.001268
652,0.02934044,0.02978575,0.172,117.489,0.001267
653,0.02943663,0.02992953,0.171,117.668,0.001266
654,0.02983221,0.03012928,0.171,117.846,0.001265
655,0.03100745,0.03360363,0.171,118.024,0.001265
656,0.03160116,0.03084422,0.173,118.204,0.001264
657,0.03004911,0.03000072,0.171,118.383,0.001263
658,0.02963026,0.02981115,0.172,118.562,0.001263
659,0.02957705,0.02983653,0.171,118.740,0.001262
660,0.02962594,0.02959253,0.171,118.919,0.001261
661,0.02942354,0.02956630,0.171,119.098,0.001261
662,0.02941128,0.03012904,0.172,119.277,0.001260
663,0.03006424,0.03018412,0.172,119.456,0.001259
664,0.03019220,0.03027431,0.171,119.635,0.001259
665,0.03006603,0.03019958,0.171,119.813,0.001258
666,0.02970955,0.02983266,0.172,119.992,0.001257
667,0.02958341,0.02984993,0.172,120.172,0.001257
668,0.02960603,0.02973472,0.171,120.350,0.001256
669,0.02969993,0.02999992,0.171,120.529,0.001255
670,0.02976780,0.03012531,0.171,120.707,0.001254
671,0.02978501,0.02996577,0.170,120.885,0.001254
672,0.02967129,0.03010730,0.171,121.063,0.001253
673,0.02968797,0.02995017,0.172,121.242,0.001252
674,0.02963922,0.02987474,0.170,121.419,0.001252
675,0.02986714,0.03017810,0.171,121.597,0.001251
676,0.02998305,0.03014639,0.170,121.775,0.001250
677,0.02985514,0.03026125,0.170,121.953,0.001250
678,0.02976515,0.02994253,0.172,122.132,0.001249
679,0.02954003,0.02989957,0.171,122.310,0.001248
680,0.02942096,0.02967709,0.172,122.489,0.001247
681,0.02940209,0.02978564,0.171,122.668,0.001247
682,0.02937587,0.02982826,0.171,122.846,0.001246
683,0.02936457,0.02975910,0.171,123.025,0.001245
684,0.02929110,0.02960515,0.172,123.204,0.001245
685,0.02920358,0.02974083,0.172,123.382,0.001244
686,0.02927829,0.02966841,0.171,123.561,0.001243
687,0.02936783,0.02978976,0.171,123.739,0.001243
688,0.02935518,0.02980421,0.171,123.918,0.001242
689,0.02941696,0.02980118,0.171,124.096,0.001241
690,0.02953810,0.02987465,0.180,124.283,0.001240
691,0.02976171,0.03021508,0.172,124.463,0.001240
692,0.03007538,0.03030675,0.171,124.641,0.001239
693,0.03005759,0.03017068,0.172,124.820,0.001238
694,0.02978924,0.03021191,0.172,124.999,0.001238
695,0.02990679,0.03042967,0.171,125.177,0.001237
696,0.02995837,0.03023538,0.171,125.356,0.001236
697,0.02991021,0.03000771,0.172,125.535,0.001235
698,0.02961505,0.03015203,0.172,125.714,0.001235
699,0.02980404,0.03018937,0.172,125.894,0.001234
700,0.02983034,0.03020177,0.170,126.072,0.001233
701,0.02966312,0.02983602,0.172,126.251,0.001233
702,0.02928995,0.02961032,0.172,126.431,0.001232
703,0.02933541,0.02959216,0.170,126.608,0.001231
704,0.02941423,0.02980685,0.172,126.787,0.001230
705,0.02951501,0.02978081,0.171,126.966,0.001230
706,0.02950721,0.02966505,0.172,127.145,0.001229
707,0.02932247,0.02955986,0.172,127.325,0.001228
708,0.02941367,0.03008072,0.171,127.503,0.001227
709,0.02986992,0.03088480,0.171,127.681,0.001227
710,0.03026927,0.02993818,0.172,127.860,0.001226
711,0.02972268,0.02996038,0.171,128.039,0.001225
712,0.02973243,0.02991682,0.172,128.217,0.001225
713,0.02977822,0.03033211,0.172,128.397,0.001224
714,0.03024873,0.03073623,0.171,128.575,0.001223
715,0.03086140,0.03115933,0.171,128.753,0.001222
716,0.03082394,0.03064213,0.172,128.933,0.001222
717,0.03034201,0.03052953,0.171,129.111,0.001221
718,0.03010182,0.03014613,0.172,129.290,0.001220
719,0.02971570,0.03002509,0.171,129.469,0.001219
720,0.02968175,0.02993462,0.171,129.648,0.001219
721,0.02962214,0.02996605,0.171,129.826,0.001218
722,0.02954106,0.02989822,0.172,130.006,0.001217
723,0.02948963,0.03003442,0.172,130.186,0.001217
724,0.02952844,0.02993749,0.171,130.364,0.001216
725,0.02973907,0.02998447,0.171,130.543,0.001215
726,0.02963110,0.02997810,0.171,130.721,0.001214
727,0.02956585,0.03007464,0.171,130.900,0.001214
728,0.02977726,0.03032757,0.172,131.079,0.001213
729,0.02983986,0.03013359,0.171,131.258,0.001212
730,0.02958098,0.02982074,0.171,131.436,0.001211
731,0.02927875,0.02989866,0.171,131.614,0.001211
732,0.02951781,0.03002424,0.170,131.792,0.001210
733,0.02950436,0.02993313,0.172,131.971,0.001209
734,0.02940308,0.02992036,0.171,132.150,0.001208
735,0.02940935,0.02994961,0.172,132.329,0.001208
736,0.02940926,0.02979294,0.171,132.507,0.001207
737,0.02943049,0.02971553,0.172,132.687,0.001206
738,0.02943307,0.02980214,0.175,132.869,0.001205
739,0.02983584,0.03027400,0.172,133.048,0.001205
740,0.02996850,0.03017431,0.172,133.227,0.001204
741,0.02955340,0.02998780,0.170,133.404,0.001203
742,0.02961949,0.03010326,0.171,133.583,0.001202
743,0.02982965,0.03025128,0.171,133.761,0.001202
744,0.02963384,0.03011614,0.172,133.941,0.001201
745,0.02969146,0.03015243,0.173,134.121,0.001200
746,0.02952460,0.02993800,0.172,134.301,0.001199
747,0.02940913,0.02988558,0.171,134.479,0.001199
748,0.02947645,0.02988882,0.172,134.658,0.001198
749,0.02933238,0.02977021,0.171,134.837,0.001197
750,0.02929885,0.03001537,0.171,135.016,0.001196
751,0.02952629,0.03027354,0.172,135.195,0.001196
752,0.02991663,0.03011179,0.172,135.374,0.001195
753,0.02970007,0.03005512,0.172,135.553,0.001194
754,0.02961574,0.02995245,0.172,135.732,0.001193
755,0.02981499,0.03022351,0.171,135.911,0.001193
756,0.02971429,0.02996153,0.171,136.089,0.001192
757,0.02940314,0.03009599,0.175,136.271,0.001191
758,0.03005220,0.03059731,0.171,136.450,0.001190
759,0.02977093,0.03019689,0.170,136.628,0.001190
760,0.02979133,0.03029992,0.186,136.821,0.001189
761,0.02985762,0.03050268,0.177,137.005,0.001188
762,0.03007682,0.03063373,0.177,137.190,0.001187
763,0.03005165,0.03043980,0.171,137.368,0.001187
764,0.02973567,0.03004054,0.171,137.547,0.001186
765,0.02947020,0.03008632,0.172,137.726,0.001185
766,0.02937337,0.03016331,0.173,137.907,0.001184
767,0.02938119,0.02998877,0.171,138.086,0.001183
768,0.02949335,0.03005279,0.172,138.265,0.001183
769,0.02942674,0.02994257,0.171,138.443,0.001182
770,0.02937527,0.03008859,0.172,138.622,0.001181
771,0.02950344,0.03009701,0.173,138.802,0.001180
772,0.02989922,0.03071588,0.172,138.981,0.001180
773,0.02986026,0.03039944,0.172,139.161,0.001179
774,0.02960316,0.03018288,0.172,139.340,0.001178
775,0.02950934,0.03007081,0.171,139.518,0.001177
776,0.02936494,0.03001522,0.172,139.698,0.001177
777,0.02939719,0.03007025,0.171,139.877,0.001176
778,0.02954516,0.02996052,0.171,140.055,0.001175
779,0.02920422,0.02983040,0.173,140.236,0.001174
780,0.02921938,0.02993386,0.172,140.416,0.001173
781,0.02924010,0.02987163,0.171,140.594,0.001173
782,0.02921981,0.02997122,0.172,140.773,0.001172
783,0.02934173,0.02992072,0.173,140.953,0.001171
784,0.02921936,0.02986627,0.174,141.134,0.001170
785,0.02909743,0.02969924,0.172,141.314,0.001170
786,0.02924188,0.02996176,0.171,141.492,0.001169
787,0.02934322,0.02975501,0.171,141.670,0.001168
788,0.02915536,0.02970642,0.171,141.848,0.001167
789,0.02926922,0.02980373,0.171,142.027,0.001166
790,0.02948607,0.02982980,0.174,142.208,0.001166
791,0.02932438,0.02969674,0.171,142.386,0.001165
792,0.02919567,0.02977762,0.171,142.564,0.001164
793,0.02932545,0.02970807,0.172,142.744,0.001163
794,0.02929416,0.02987255,0.172,142.923,0.001163
795,0.02921785,0.02991461,0.171,143.101,0.001162
796,0.02945585,0.02994629,0.171,143.280,0.001161
797,0.02931776,0.02986256,0.171,143.458,0.001160
798,0.02948497,0.03031881,0.172,143.637,0.001159
799,0.02954995,0.03000230,0.170,143.815,0.001159
800,0.02943033,0.03011605,0.172,143.994,0.001158
801,0.02939941,0.02993626,0.173,144.175,0.001157
802,0.02929526,0.02995214,0.170,144.352,0.001156
803,0.02928318,0.02982454,0.171,144.531,0.001155
804,0.02917660,0.02977793,0.171,144.709,0.001155
805,0.02918908,0.02983293,0.170,144.886,0.001154
806,0.02910761,0.02979955,0.172,145.065,0.001153
807,0.02919900,0.02987458,0.172,145.245,0.001152
808,0.02924358,0.02976449,0.170,145.422,0.001152
809,0.02915512,0.02973495,0.171,145.600,0.001151
810,0.02924161,0.03007246,0.170,145.777,0.001150
811,0.02930276,0.02982557,0.170,145.955,0.001149
812,0.02901703,0.02966335,0.172,146.134,0.001148
813,0.02906464,0.02975910,0.172,146.313,0.001148
814,0.02906668,0.02972673,0.171,146.491,0.001147
815,0.02916949,0.02984500,0.171,146.670,0.001146
816,0.02933790,0.02996091,0.171,146.848,0.001145
817,0.02920308,0.02974760,0.172,147.027,0.001144
818,0.02925378,0.02983322,0.172,147.207,0.001144
819,0.02925964,0.02994176,0.171,147.385,0.001143
820,0.02928522,0.02995961,0.171,147.563,0.001142
821,0.02935077,0.02973418,0.172,147.742,0.001141
822,0.02918271,0.02981020,0.172,147.921,0.001140
823,0.02915313,0.02975162,0.171,148.099,0.001140
824,0.02908763,0.02968366,0.172,148.278,0.001139
825,0.02896344,0.02987866,0.172,148.457,0.001138
826,0.02906799,0.02991220,0.171,148.635,0.001137
827,0.02938591,0.03006208,0.171,148.814,0.001136
828,0.02956766,0.03006297,0.170,148.991,0.001136
829,0.02945725,0.02973049,0.170,149.168,0.001135
830,0.02935624,0.03005562,0.171,149.347,0.001134
831,0.02949076,0.03014153,0.172,149.526,0.001133
832,0.02958630,0.02994357,0.171,149.704,0.001132
833,0.02921890,0.02972519,0.171,149.882,0.001131
834,0.02899719,0.02966990,0.171,150.060,0.001131
835,0.02907682,0.02981966,0.172,150.240,0.001130
836,0.02925055,0.03002830,0.171,150.419,0.001129
837,0.02912338,0.02983925,0.170,150.596,0.001128
838,0.02922424,0.02989609,0.171,150.774,0.001127
839,0.02912925,0.02980340,0.171,150.953,0.001127
840,0.02906496,0.02970072,0.171,151.131,0.001126
841,0.02899723,0.02985725,0.171,151.309,0.001125
842,0.02926836,0.02997138,0.171,151.487,0.001124
843,0.02929111,0.02993560,0.171,151.666,0.001123
844,0.02915529,0.02965509,0.171,151.843,0.001123
845,0.02895246,0.02991841,0.171,152.021,0.001122
846,0.02928435,0.02996673,0.172,152.201,0.001121
847,0.02936705,0.03003155,0.172,152.380,0.001120
848,0.02932050,0.02996609,0.171,152.558,0.001119
849,0.02926805,0.02988694,0.171,152.737,0.001118
850,0.02917141,0.02987255,0.171,152.916,0.001118
851,0.02902834,0.02981007,0.171,153.094,0.001117
852,0.02910737,0.03007185,0.172,153.274,0.001116
853,0.02927702,0.02985491,0.171,153.453,0.001115
854,0.02913122,0.02978684,0.171,153.631,0.001114
855,0.02909410,0.02988348,0.172,153.811,0.001114
856,0.02904238,0.02983947,0.171,153.989,0.001113
857,0.02902441,0.02979239,0.171,154.168,0.001112
858,0.02889335,0.02986800,0.171,154.346,0.001111
859,0.02921947,0.03004542,0.171,154.524,0.001110
860,0.02915339,0.02994795,0.172,154.703,0.001109
861,0.02926785,0.02987573,0.171,154.881,0.001109
862,0.02932936,0.02991264,0.171,155.060,0.001108
863,0.02919885,0.02989677,0.172,155.239,0.001107
864,0.02909987,0.02988082,0.171,155.418,0.001106
865,0.02912882,0.02981316,0.171,155.596,0.001105
866,0.02899811,0.02988349,0.170,155.773,0.001105
867,0.02904527,0.02993828,0.172,155.953,0.001104
868,0.02918331,0.03008101,0.171,156.131,0.001103
869,0.02912879,0.02990649,0.171,156.309,0.001102
870,0.02906839,0.02990330,0.172,156.488,0.001101
871,0.02889709,0.02985022,0.172,156.667,0.001100
872,0.02905564,0.02980519,0.171,156.845,0.001100
873,0.02889323,0.02977632,0.172,157.024,0.001099
874,0.02903084,0.02985340,0.180,157.211,0.001098
875,0.02908395,0.02971386,0.171,157.390,0.001097
876,0.02903558,0.02979208,0.171,157.568,0.001096
877,0.02911938,0.02982736,0.171,157.746,0.001095
878,0.02898465,0.02981964,0.171,157.924,0.001095
879,0.02911351,0.02974766,0.170,158.102,0.001094
880,0.02894126,0.02962532,0.172,158.281,0.001093
881,0.02884207,0.02955469,0.172,158.460,0.001092
882,0.02880392,0.02961726,0.172,158.639,0.001091
883,0.02873307,0.02952079,0.172,158.819,0.001090
884,0.02868211,0.02953175,0.171,158.997,0.001090
885,0.02868839,0.02958648,0.172,159.176,0.001089
886,0.02864511,0.02943182,0.171,159.354,0.001088
887,0.02873668,0.02956291,0.175,159.541,0.001087
888,0.02877656,0.02948566,0.172,159.720,0.001086
889,0.02874698,0.02959316,0.171,159.898,0.001085
890,0.02881060,0.02977840,0.171,160.077,0.001084
891,0.02905289,0.02978370,0.173,160.257,0.001084
892,0.02906392,0.02989938,0.171,160.435,0.001083
893,0.02894902,0.02961434,0.171,160.613,0.001082
894,0.02891196,0.02986127,0.172,160.792,0.001081
895,0.02890535,0.02972702,0.172,160.971,0.001080
896,0.02893241,0.02965409,0.173,161.151,0.001079
897,0.02882402,0.02957192,0.171,161.329,0.001079
898,0.02859055,0.02949698,0.174,161.511,0.001078
899,0.02865615,0.02957310,0.172,161.691,0.001077
900,0.02855878,0.02960013,0.171,161.869,0.001076
901,0.02863990,0.02959258,0.171,162.048,0.001075
902,0.02878580,0.02961050,0.173,162.228,0.001074
903,0.02873579,0.02954409,0.171,162.406,0.001074
904,0.02864026,0.02959389,0.171,162.584,0.001073
905,0.02873831,0.02962933,0.171,162.763,0.001072
906,0.02886676,0.02990989,0.171,162.942,0.001071
907,0.02902841,0.02973631,0.175,163.124,0.001070
908,0.02882290,0.02965036,0.173,163.304,0.001069
909,0.02896020,0.02997259,0.171,163.482,0.001068
910,0.02942551,0.03026507,0.171,163.660,0.001068
911,0.02947926,0.03011759,0.171,163.838,0.001067
912,0.02960679,0.03013855,0.172,164.017,0.001066
913,0.02920884,0.02974221,0.172,164.197,0.001065
914,0.02904710,0.02983254,0.172,164.376,0.001064
915,0.02890644,0.02963723,0.173,164.556,0.001063
916,0.02878890,0.02971545,0.171,164.734,0.001062
917,0.02871279,0.02944502,0.171,164.912,0.001062
918,0.02849901,0.02945968,0.171,165.091,0.001061
919,0.02852624,0.02936442,0.172,165.269,0.001060
920,0.02852107,0.02946590,0.173,165.453,0.001059
921,0.02853443,0.02940894,0.171,165.631,0.001058
922,0.02848842,0.02943043,0.172,165.810,0.001057
923,0.02840189,0.02943230,0.172,165.990,0.001056
924,0.02846237,0.02952412,0.171,166.168,0.001056
925,0.02865345,0.02966617,0.171,166.346,0.001055
926,0.02872407,0.02972603,0.173,166.527,0.001054
927,0.02863967,0.02964579,0.172,166.706,0.001053
928,0.02878105,0.02970092,0.170,166.884,0.001052
929,0.02871219,0.02942839,0.173,167.065,0.001051
930,0.02848772,0.02949322,0.173,167.246,0.001050
931,0.02860921,0.02959627,0.172,167.425,0.001050
932,0.02868834,0.02980519,0.171,167.603,0.001049
